category,rxnorm_code,rxnorm_name
ACE Inhibitor,568143,ramipril 1.25 MG [Altace]
ACE Inhibitor,568144,ramipril 2.5 MG [Altace]
ACE Inhibitor,568145,ramipril 5 MG [Altace]
ACE Inhibitor,568624,quinapril 5 MG [Accupril]
ACE Inhibitor,568625,quinapril 10 MG [Accupril]
ACE Inhibitor,568626,quinapril 20 MG [Accupril]
ACE Inhibitor,568627,quinapril 40 MG [Accupril]
ACE Inhibitor,571174,trandolapril 4 MG [Mavik]
ACE Inhibitor,573370,lisinopril 30 MG [Zestril]
ACE Inhibitor,574127,ramipril 10 MG [Altace]
ACE Inhibitor,72210,Accupril
ACE Inhibitor,744885,amlodipine / benazepril Oral Capsule [Lotrel]
ACE Inhibitor,809852,hydrochlorothiazide 12.5 MG / quinapril 10 MG [Accuretic]
ACE Inhibitor,809853,hydrochlorothiazide / quinapril Oral Tablet [Accuretic]
ACE Inhibitor,809854,hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic]
ACE Inhibitor,809856,hydrochlorothiazide 12.5 MG / quinapril 20 MG [Accuretic]
ACE Inhibitor,809858,hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic]
ACE Inhibitor,823969,hydrochlorothiazide 25 MG / lisinopril 20 MG [Zestoretic]
ACE Inhibitor,823970,hydrochlorothiazide / lisinopril Oral Tablet [Zestoretic]
ACE Inhibitor,823971,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet [Zestoretic]
ACE Inhibitor,823980,hydrochlorothiazide 12.5 MG / lisinopril 20 MG [Zestoretic]
ACE Inhibitor,823982,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet [Zestoretic]
ACE Inhibitor,823984,hydrochlorothiazide 12.5 MG / lisinopril 10 MG [Zestoretic]
ACE Inhibitor,823986,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet [Zestoretic]
ACE Inhibitor,833236,enalapril maleate 5 MG
ACE Inhibitor,845488,ramipril 1.25 MG Oral Capsule
ACE Inhibitor,845489,ramipril 1.25 MG Oral Capsule [Altace]
ACE Inhibitor,847657,trandolapril / verapamil Extended Release Oral Tablet [Tarka]
ACE Inhibitor,854923,perindopril erbumine 8 MG
ACE Inhibitor,854925,perindopril erbumine 8 MG Oral Tablet
ACE Inhibitor,854926,perindopril erbumine 8 MG [Aceon]
ACE Inhibitor,854927,perindopril erbumine 8 MG Oral Tablet [Aceon]
ACE Inhibitor,854983,perindopril erbumine 2 MG
ACE Inhibitor,854984,perindopril erbumine 2 MG Oral Tablet
ACE Inhibitor,854985,perindopril erbumine 2 MG [Aceon]
ACE Inhibitor,854986,perindopril erbumine 2 MG Oral Tablet [Aceon]
ACE Inhibitor,854987,perindopril erbumine 4 MG
ACE Inhibitor,854988,perindopril erbumine 4 MG Oral Tablet
ACE Inhibitor,854989,perindopril erbumine 4 MG [Aceon]
ACE Inhibitor,854990,perindopril erbumine 4 MG Oral Tablet [Aceon]
ACE Inhibitor,857165,fosinopril sodium 10 MG
ACE Inhibitor,857166,fosinopril sodium 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet
ACE Inhibitor,857169,fosinopril sodium 10 MG Oral Tablet
ACE Inhibitor,857173,fosinopril sodium 20 MG
ACE Inhibitor,857174,fosinopril sodium 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet
ACE Inhibitor,857183,fosinopril sodium 20 MG Oral Tablet
ACE Inhibitor,857186,fosinopril sodium 40 MG
ACE Inhibitor,857187,fosinopril sodium 40 MG Oral Tablet
ACE Inhibitor,85783,Zestoretic
ACE Inhibitor,858803,enalapril maleate 2.5 MG
ACE Inhibitor,858804,enalapril maleate 2.5 MG Oral Tablet
ACE Inhibitor,858805,enalapril maleate 2.5 MG [Vasotec]
ACE Inhibitor,858806,enalapril maleate 2.5 MG Oral Tablet [Vasotec]
ACE Inhibitor,858809,enalapril maleate 20 MG
ACE Inhibitor,858810,enalapril maleate 20 MG Oral Tablet
ACE Inhibitor,858811,enalapril maleate 20 MG [Vasotec]
ACE Inhibitor,858812,enalapril maleate 20 MG Oral Tablet [Vasotec]
ACE Inhibitor,858813,enalapril maleate 5 MG Oral Tablet
ACE Inhibitor,858814,enalapril maleate 5 MG [Vasotec]
ACE Inhibitor,858815,enalapril maleate 5 MG Oral Tablet [Vasotec]
ACE Inhibitor,858816,enalapril maleate 10 MG
ACE Inhibitor,858817,enalapril maleate 10 MG Oral Tablet
ACE Inhibitor,858818,enalapril maleate 10 MG [Vasotec]
ACE Inhibitor,858819,enalapril maleate 10 MG Oral Tablet [Vasotec]
ACE Inhibitor,858820,enalapril maleate 1.25 MG/ML
ACE Inhibitor,858821,enalapril maleate 1.25 MG/ML Injectable Solution
ACE Inhibitor,858824,enalapril maleate 5 MG / hydrochlorothiazide 12.5 MG Oral Tablet
ACE Inhibitor,858826,enalapril / hydrochlorothiazide Oral Tablet [Vaseretic]
ACE Inhibitor,858828,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet
ACE Inhibitor,858829,enalapril maleate 10 MG / hydrochlorothiazide 25 MG [Vaseretic]
ACE Inhibitor,858830,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet [Vaseretic]
ACE Inhibitor,882557,hydrochlorothiazide 25 MG / quinapril 20 MG [Accuretic]
ACE Inhibitor,882559,hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic]
ACE Inhibitor,897781,24 HR trandolapril 1 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet
ACE Inhibitor,897783,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet
ACE Inhibitor,897784,trandolapril 2 MG / verapamil hydrochloride 180 MG [Tarka]
ACE Inhibitor,897785,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka]
ACE Inhibitor,897844,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet
ACE Inhibitor,897845,trandolapril 2 MG / verapamil hydrochloride 240 MG [Tarka]
ACE Inhibitor,897846,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka]
ACE Inhibitor,897853,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet
ACE Inhibitor,897854,trandolapril 4 MG / verapamil hydrochloride 240 MG [Tarka]
ACE Inhibitor,897855,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka]
ACE Inhibitor,898341,benazepril hydrochloride 20 MG
ACE Inhibitor,898342,amlodipine 10 MG / benazepril hydrochloride 20 MG Oral Capsule
ACE Inhibitor,898343,amlodipine 10 MG / benazepril hydrochloride 20 MG [Lotrel]
ACE Inhibitor,898344,amlodipine 10 MG / benazepril hydrochloride 20 MG Oral Capsule [Lotrel]
ACE Inhibitor,898345,benazepril hydrochloride 40 MG
ACE Inhibitor,898346,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule
ACE Inhibitor,898347,amlodipine 10 MG / benazepril hydrochloride 40 MG [Lotrel]
ACE Inhibitor,898348,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule [Lotrel]
ACE Inhibitor,898349,benazepril hydrochloride 10 MG
ACE Inhibitor,898350,amlodipine 2.5 MG / benazepril hydrochloride 10 MG Oral Capsule
ACE Inhibitor,898353,amlodipine 5 MG / benazepril hydrochloride 10 MG Oral Capsule
ACE Inhibitor,898354,amlodipine 5 MG / benazepril hydrochloride 10 MG [Lotrel]
ACE Inhibitor,898355,amlodipine 5 MG / benazepril hydrochloride 10 MG Oral Capsule [Lotrel]
ACE Inhibitor,898356,amlodipine 5 MG / benazepril hydrochloride 20 MG Oral Capsule
ACE Inhibitor,898357,amlodipine 5 MG / benazepril hydrochloride 20 MG [Lotrel]
ACE Inhibitor,898358,amlodipine 5 MG / benazepril hydrochloride 20 MG Oral Capsule [Lotrel]
ACE Inhibitor,898359,amlodipine 5 MG / benazepril hydrochloride 40 MG Oral Capsule
ACE Inhibitor,898360,amlodipine 5 MG / benazepril hydrochloride 40 MG [Lotrel]
ACE Inhibitor,898361,amlodipine 5 MG / benazepril hydrochloride 40 MG Oral Capsule [Lotrel]
ACE Inhibitor,898362,benazepril hydrochloride 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet
ACE Inhibitor,898364,benazepril hydrochloride 10 MG / hydrochlorothiazide 12.5 MG [Lotensin HCT]
ACE Inhibitor,898366,benazepril hydrochloride 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT]
ACE Inhibitor,898367,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet
ACE Inhibitor,898369,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG [Lotensin HCT]
ACE Inhibitor,898371,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT]
ACE Inhibitor,898372,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG Oral Tablet
ACE Inhibitor,898374,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG [Lotensin HCT]
ACE Inhibitor,898376,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG Oral Tablet [Lotensin HCT]
ACE Inhibitor,898377,benazepril hydrochloride 5 MG
ACE Inhibitor,898378,benazepril hydrochloride 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet
ACE Inhibitor,898381,benazepril / hydrochlorothiazide Oral Tablet [Lotensin HCT]
ACE Inhibitor,898687,benazepril hydrochloride 10 MG Oral Tablet
ACE Inhibitor,898688,benazepril hydrochloride 10 MG [Lotensin]
ACE Inhibitor,898689,benazepril hydrochloride 10 MG Oral Tablet [Lotensin]
ACE Inhibitor,898690,benazepril hydrochloride 20 MG Oral Tablet
ACE Inhibitor,898691,benazepril hydrochloride 20 MG [Lotensin]
ACE Inhibitor,898692,benazepril hydrochloride 20 MG Oral Tablet [Lotensin]
ACE Inhibitor,898719,benazepril hydrochloride 40 MG Oral Tablet
ACE Inhibitor,898720,benazepril hydrochloride 40 MG [Lotensin]
ACE Inhibitor,898721,benazepril hydrochloride 40 MG Oral Tablet [Lotensin]
ACE Inhibitor,898723,benazepril hydrochloride 5 MG Oral Tablet
ACE Inhibitor,898724,benazepril hydrochloride 5 MG [Lotensin]
ACE Inhibitor,898725,benazepril hydrochloride 5 MG Oral Tablet [Lotensin]
Angiotensin Receptor Blocker,1000000,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor]
Angiotensin Receptor Blocker,1000001,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet
Angiotensin Receptor Blocker,1000003,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG [Tribenzor]
Angiotensin Receptor Blocker,1000005,amlodipine 5 MG / hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Tribenzor]
Angiotensin Receptor Blocker,1008801,amlodipine / hydrochlorothiazide / olmesartan
Angiotensin Receptor Blocker,1009015,amlodipine / olmesartan
Angiotensin Receptor Blocker,1091642,azilsartan medoxomil
Angiotensin Receptor Blocker,1091643,azilsartan
Angiotensin Receptor Blocker,1091644,azilsartan medoxomil 40 MG
Angiotensin Receptor Blocker,1091646,azilsartan medoxomil 40 MG Oral Tablet
Angiotensin Receptor Blocker,1091647,Edarbi
Angiotensin Receptor Blocker,1091648,azilsartan medoxomil 40 MG [Edarbi]
Angiotensin Receptor Blocker,1091650,azilsartan medoxomil 40 MG Oral Tablet [Edarbi]
Angiotensin Receptor Blocker,1091651,azilsartan medoxomil 80 MG
Angiotensin Receptor Blocker,1091652,azilsartan medoxomil 80 MG Oral Tablet
Angiotensin Receptor Blocker,1091653,azilsartan medoxomil 80 MG [Edarbi]
Angiotensin Receptor Blocker,1091654,azilsartan medoxomil 80 MG Oral Tablet [Edarbi]
Angiotensin Receptor Blocker,1152277,amlodipine / hydrochlorothiazide / olmesartan Oral Product
Angiotensin Receptor Blocker,1152278,amlodipine / hydrochlorothiazide / olmesartan Pill
Angiotensin Receptor Blocker,1152279,amlodipine / hydrochlorothiazide / valsartan Oral Product
Angiotensin Receptor Blocker,1152280,amlodipine / hydrochlorothiazide / valsartan Pill
Angiotensin Receptor Blocker,1152285,amlodipine / olmesartan Oral Product
Angiotensin Receptor Blocker,1152286,amlodipine / olmesartan Pill
Angiotensin Receptor Blocker,1152287,amlodipine / telmisartan Oral Product
Angiotensin Receptor Blocker,1152288,amlodipine / telmisartan Pill
Angiotensin Receptor Blocker,1152289,amlodipine / valsartan Oral Product
Angiotensin Receptor Blocker,1152290,amlodipine / valsartan Pill
Angiotensin Receptor Blocker,1155006,azilsartan Oral Product
Angiotensin Receptor Blocker,1155007,azilsartan Pill
Angiotensin Receptor Blocker,1156609,candesartan / hydrochlorothiazide Oral Product
Angiotensin Receptor Blocker,1156610,candesartan / hydrochlorothiazide Pill
Angiotensin Receptor Blocker,1156611,candesartan Oral Product
Angiotensin Receptor Blocker,1156612,candesartan Pill
Angiotensin Receptor Blocker,1159559,olmesartan Oral Product
Angiotensin Receptor Blocker,1159560,olmesartan Pill
Angiotensin Receptor Blocker,1161332,irbesartan Oral Product
Angiotensin Receptor Blocker,1161333,irbesartan Pill
Angiotensin Receptor Blocker,1161480,telmisartan Oral Product
Angiotensin Receptor Blocker,1161481,telmisartan Pill
Angiotensin Receptor Blocker,1161918,eprosartan / hydrochlorothiazide Oral Product
Angiotensin Receptor Blocker,1161919,eprosartan / hydrochlorothiazide Pill
Angiotensin Receptor Blocker,1161920,eprosartan Oral Product
Angiotensin Receptor Blocker,1162126,hydrochlorothiazide / losartan Oral Product
Angiotensin Receptor Blocker,1162127,hydrochlorothiazide / losartan Pill
Angiotensin Receptor Blocker,1162156,hydrochlorothiazide / irbesartan Oral Product
Angiotensin Receptor Blocker,1162157,hydrochlorothiazide / irbesartan Pill
Angiotensin Receptor Blocker,1162777,hydrochlorothiazide / olmesartan Oral Product
Angiotensin Receptor Blocker,1162778,hydrochlorothiazide / olmesartan Pill
Angiotensin Receptor Blocker,1162781,hydrochlorothiazide / telmisartan Oral Product
Angiotensin Receptor Blocker,1162782,hydrochlorothiazide / telmisartan Pill
Angiotensin Receptor Blocker,1162783,hydrochlorothiazide / valsartan Oral Product
Angiotensin Receptor Blocker,1162784,hydrochlorothiazide / valsartan Pill
Angiotensin Receptor Blocker,1163997,valsartan Oral Product
Angiotensin Receptor Blocker,1164561,valsartan Pill
Angiotensin Receptor Blocker,1165342,losartan Oral Product
Angiotensin Receptor Blocker,1165343,losartan Pill
Angiotensin Receptor Blocker,1166087,Azor Oral Product
Angiotensin Receptor Blocker,1166088,Azor Pill
Angiotensin Receptor Blocker,1166546,Hyzaar Oral Product
Angiotensin Receptor Blocker,1166549,Hyzaar Pill
Angiotensin Receptor Blocker,1170817,Benicar HCT Oral Product
Angiotensin Receptor Blocker,1170818,Benicar HCT Pill
Angiotensin Receptor Blocker,1171082,Diovan HCT Oral Product
Angiotensin Receptor Blocker,1171087,Diovan HCT Pill
Angiotensin Receptor Blocker,1172182,Atacand HCT Pill
Angiotensin Receptor Blocker,1172183,Atacand HCT Oral Product
Angiotensin Receptor Blocker,1173241,Exforge Oral Product
Angiotensin Receptor Blocker,1173242,Exforge Pill
Angiotensin Receptor Blocker,1173249,Exforge HCT Oral Product
Angiotensin Receptor Blocker,1173250,Exforge HCT Pill
Angiotensin Receptor Blocker,1175010,Avalide Oral Product
Angiotensin Receptor Blocker,1175011,Avalide Pill
Angiotensin Receptor Blocker,1178060,Micardis-HCT Oral Product
Angiotensin Receptor Blocker,1178061,Micardis-HCT Pill
Angiotensin Receptor Blocker,1182147,Tribenzor Pill
Angiotensin Receptor Blocker,1182686,Tribenzor Oral Product
Angiotensin Receptor Blocker,118463,olmesartan medoxomil
Angiotensin Receptor Blocker,1184922,Teveten HCT Oral Product
Angiotensin Receptor Blocker,1184923,Teveten HCT Pill
Angiotensin Receptor Blocker,1186904,Twynsta Pill
Angiotensin Receptor Blocker,1186905,Twynsta Oral Product
Angiotensin Receptor Blocker,1235140,azilsartan / chlorthalidone Oral Product
Angiotensin Receptor Blocker,1235141,azilsartan / chlorthalidone Pill
Angiotensin Receptor Blocker,1235142,azilsartan / chlorthalidone Oral Tablet
Angiotensin Receptor Blocker,1235143,azilsartan / chlorthalidone
Angiotensin Receptor Blocker,1235144,azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG Oral Tablet
Angiotensin Receptor Blocker,1235146,azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG [Edarbyclor]
Angiotensin Receptor Blocker,1235147,azilsartan / chlorthalidone Oral Tablet [Edarbyclor]
Angiotensin Receptor Blocker,1235148,Edarbyclor Oral Product
Angiotensin Receptor Blocker,1235149,Edarbyclor Pill
Angiotensin Receptor Blocker,1235150,azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG Oral Tablet [Edarbyclor]
Angiotensin Receptor Blocker,1235151,azilsartan medoxomil 40 MG / chlorthalidone 25 MG Oral Tablet
Angiotensin Receptor Blocker,1235153,azilsartan medoxomil 40 MG / chlorthalidone 25 MG [Edarbyclor]
Angiotensin Receptor Blocker,1235157,azilsartan medoxomil 40 MG / chlorthalidone 25 MG Oral Tablet [Edarbyclor]
Angiotensin Receptor Blocker,135481,candesartan cilexetil
Angiotensin Receptor Blocker,1372732,Tribenzor
Angiotensin Receptor Blocker,1372733,Exforge HCT
Angiotensin Receptor Blocker,1372734,Twynsta
Angiotensin Receptor Blocker,1372759,Edarbyclor
Angiotensin Receptor Blocker,151558,Cozaar
Angiotensin Receptor Blocker,153077,valsartan 40 MG Oral Capsule
Angiotensin Receptor Blocker,153665,irbesartan 75 MG Oral Tablet [Avapro]
Angiotensin Receptor Blocker,153666,irbesartan 150 MG Oral Tablet [Avapro]
Angiotensin Receptor Blocker,153667,irbesartan 300 MG Oral Tablet [Avapro]
Angiotensin Receptor Blocker,153668,Avapro
Angiotensin Receptor Blocker,153822,candesartan cilexetil 4 MG Oral Tablet
Angiotensin Receptor Blocker,153823,candesartan cilexetil 8 MG Oral Tablet
Angiotensin Receptor Blocker,1656335,valsartan 26 MG
Angiotensin Receptor Blocker,1656336,sacubitril / valsartan Oral Product
Angiotensin Receptor Blocker,1656337,sacubitril / valsartan Pill
Angiotensin Receptor Blocker,1656338,sacubitril / valsartan Oral Tablet
Angiotensin Receptor Blocker,1656339,sacubitril / valsartan
Angiotensin Receptor Blocker,1656340,sacubitril 24 MG / valsartan 26 MG Oral Tablet
Angiotensin Receptor Blocker,1656341,Entresto
Angiotensin Receptor Blocker,1656342,sacubitril 24 MG / valsartan 26 MG [Entresto]
Angiotensin Receptor Blocker,1656343,sacubitril / valsartan Oral Tablet [Entresto]
Angiotensin Receptor Blocker,1656344,Entresto Oral Product
Angiotensin Receptor Blocker,1656345,Entresto Pill
Angiotensin Receptor Blocker,1656346,sacubitril 24 MG / valsartan 26 MG Oral Tablet [Entresto]
Angiotensin Receptor Blocker,1656348,valsartan 51 MG
Angiotensin Receptor Blocker,1656349,sacubitril 49 MG / valsartan 51 MG Oral Tablet
Angiotensin Receptor Blocker,1656350,sacubitril 49 MG / valsartan 51 MG [Entresto]
Angiotensin Receptor Blocker,1656351,sacubitril 49 MG / valsartan 51 MG Oral Tablet [Entresto]
Angiotensin Receptor Blocker,1656353,valsartan 103 MG
Angiotensin Receptor Blocker,1656354,sacubitril 97 MG / valsartan 103 MG Oral Tablet
Angiotensin Receptor Blocker,1656355,sacubitril 97 MG / valsartan 103 MG [Entresto]
Angiotensin Receptor Blocker,1656356,sacubitril 97 MG / valsartan 103 MG Oral Tablet [Entresto]
Angiotensin Receptor Blocker,1798277,nebivolol / valsartan Oral Product
Angiotensin Receptor Blocker,1798278,nebivolol / valsartan Pill
Angiotensin Receptor Blocker,1798279,nebivolol / valsartan Oral Tablet
Angiotensin Receptor Blocker,1798280,nebivolol / valsartan
Angiotensin Receptor Blocker,1798281,nebivolol 5 MG / valsartan 80 MG Oral Tablet
Angiotensin Receptor Blocker,1798283,nebivolol 5 MG / valsartan 80 MG [Byvalson]
Angiotensin Receptor Blocker,1798284,nebivolol / valsartan Oral Tablet [Byvalson]
Angiotensin Receptor Blocker,1798285,Byvalson Oral Product
Angiotensin Receptor Blocker,1798286,Byvalson Pill
Angiotensin Receptor Blocker,1798287,nebivolol 5 MG / valsartan 80 MG Oral Tablet [Byvalson]
Angiotensin Receptor Blocker,1996251,valsartan 4 MG/ML
Angiotensin Receptor Blocker,1996252,valsartan Oral Liquid Product
Angiotensin Receptor Blocker,1996254,valsartan 4 MG/ML Oral Solution
Angiotensin Receptor Blocker,199850,valsartan 80 MG Oral Capsule
Angiotensin Receptor Blocker,199919,valsartan 160 MG Oral Capsule
Angiotensin Receptor Blocker,200094,irbesartan 75 MG Oral Tablet
Angiotensin Receptor Blocker,200095,irbesartan 150 MG Oral Tablet
Angiotensin Receptor Blocker,200096,irbesartan 300 MG Oral Tablet
Angiotensin Receptor Blocker,200284,hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet
Angiotensin Receptor Blocker,200285,hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet
Angiotensin Receptor Blocker,203160,losartan potassium
Angiotensin Receptor Blocker,205304,telmisartan 40 MG Oral Tablet
Angiotensin Receptor Blocker,205305,telmisartan 80 MG Oral Tablet
Angiotensin Receptor Blocker,213431,telmisartan 40 MG Oral Tablet [Micardis]
Angiotensin Receptor Blocker,213432,telmisartan 80 MG Oral Tablet [Micardis]
Angiotensin Receptor Blocker,214354,candesartan
Angiotensin Receptor Blocker,214617,hydrochlorothiazide / irbesartan
Angiotensin Receptor Blocker,214619,hydrochlorothiazide / losartan
Angiotensin Receptor Blocker,214626,hydrochlorothiazide / valsartan
Angiotensin Receptor Blocker,215458,Atacand
Angiotensin Receptor Blocker,216653,Diovan HCT
Angiotensin Receptor Blocker,217681,Hyzaar
Angiotensin Receptor Blocker,218353,Micardis
Angiotensin Receptor Blocker,261454,Avalide
Angiotensin Receptor Blocker,282755,telmisartan 20 MG Oral Tablet
Angiotensin Receptor Blocker,283316,hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet
Angiotensin Receptor Blocker,283317,hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet
Angiotensin Receptor Blocker,284531,telmisartan 20 MG Oral Tablet [Micardis]
Angiotensin Receptor Blocker,284628,candesartan / hydrochlorothiazide
Angiotensin Receptor Blocker,284636,hydrochlorothiazide / telmisartan
Angiotensin Receptor Blocker,284662,Atacand HCT
Angiotensin Receptor Blocker,284780,Micardis-HCT
Angiotensin Receptor Blocker,310140,eprosartan 600 MG Oral Tablet
Angiotensin Receptor Blocker,310792,hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet
Angiotensin Receptor Blocker,310793,hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet
Angiotensin Receptor Blocker,316098,irbesartan 150 MG
Angiotensin Receptor Blocker,316099,irbesartan 300 MG
Angiotensin Receptor Blocker,316100,irbesartan 75 MG
Angiotensin Receptor Blocker,316764,telmisartan 40 MG
Angiotensin Receptor Blocker,316765,telmisartan 80 MG
Angiotensin Receptor Blocker,316881,valsartan 160 MG
Angiotensin Receptor Blocker,316882,valsartan 80 MG
Angiotensin Receptor Blocker,321064,olmesartan
Angiotensin Receptor Blocker,327503,Benicar
Angiotensin Receptor Blocker,330330,eprosartan 600 MG
Angiotensin Receptor Blocker,331555,telmisartan 20 MG
Angiotensin Receptor Blocker,335831,valsartan 40 MG
Angiotensin Receptor Blocker,349199,valsartan 80 MG Oral Tablet
Angiotensin Receptor Blocker,349200,valsartan 320 MG Oral Tablet
Angiotensin Receptor Blocker,349201,valsartan 160 MG Oral Tablet
Angiotensin Receptor Blocker,349353,hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet
Angiotensin Receptor Blocker,349373,olmesartan medoxomil 5 MG Oral Tablet
Angiotensin Receptor Blocker,349401,olmesartan medoxomil 20 MG Oral Tablet
Angiotensin Receptor Blocker,349405,olmesartan medoxomil 40 MG Oral Tablet
Angiotensin Receptor Blocker,349483,valsartan 40 MG Oral Tablet
Angiotensin Receptor Blocker,350561,valsartan 320 MG
Angiotensin Receptor Blocker,351292,eprosartan 600 MG / hydrochlorothiazide 12.5 MG Oral Tablet
Angiotensin Receptor Blocker,351293,eprosartan 600 MG / hydrochlorothiazide 25 MG Oral Tablet
Angiotensin Receptor Blocker,351761,valsartan 80 MG Oral Tablet [Diovan]
Angiotensin Receptor Blocker,351762,valsartan 160 MG Oral Tablet [Diovan]
Angiotensin Receptor Blocker,352001,valsartan 320 MG Oral Tablet [Diovan]
Angiotensin Receptor Blocker,352199,olmesartan medoxomil 5 MG Oral Tablet [Benicar]
Angiotensin Receptor Blocker,352200,olmesartan medoxomil 20 MG Oral Tablet [Benicar]
Angiotensin Receptor Blocker,352201,olmesartan medoxomil 40 MG Oral Tablet [Benicar]
Angiotensin Receptor Blocker,352274,valsartan 40 MG Oral Tablet [Diovan]
Angiotensin Receptor Blocker,352336,eprosartan 600 MG / hydrochlorothiazide 25 MG Oral Tablet [Teveten HCT]
Angiotensin Receptor Blocker,352375,eprosartan / hydrochlorothiazide
Angiotensin Receptor Blocker,353022,Teveten HCT
Angiotensin Receptor Blocker,358775,olmesartan medoxomil 20 MG
Angiotensin Receptor Blocker,359114,olmesartan medoxomil 40 MG
Angiotensin Receptor Blocker,359115,olmesartan medoxomil 5 MG
Angiotensin Receptor Blocker,368561,eprosartan / hydrochlorothiazide Oral Tablet [Teveten HCT]
Angiotensin Receptor Blocker,370705,hydrochlorothiazide / irbesartan Oral Tablet
Angiotensin Receptor Blocker,371247,candesartan Oral Tablet
Angiotensin Receptor Blocker,372650,hydrochlorothiazide / losartan Oral Tablet
Angiotensin Receptor Blocker,374024,telmisartan Oral Tablet
Angiotensin Receptor Blocker,374280,hydrochlorothiazide / valsartan Oral Tablet
Angiotensin Receptor Blocker,374612,eprosartan Oral Tablet
Angiotensin Receptor Blocker,374934,candesartan / hydrochlorothiazide Oral Tablet
Angiotensin Receptor Blocker,378735,eprosartan / hydrochlorothiazide Oral Tablet
Angiotensin Receptor Blocker,378921,hydrochlorothiazide / telmisartan Oral Tablet
Angiotensin Receptor Blocker,401971,olmesartan medoxomil 10 MG Oral Tablet
Angiotensin Receptor Blocker,402407,olmesartan medoxomil 10 MG
Angiotensin Receptor Blocker,403853,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet
Angiotensin Receptor Blocker,403854,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet
Angiotensin Receptor Blocker,403855,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet
Angiotensin Receptor Blocker,404880,Benicar HCT
Angiotensin Receptor Blocker,406041,hydrochlorothiazide / olmesartan Oral Tablet
Angiotensin Receptor Blocker,477130,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet
Angiotensin Receptor Blocker,485471,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet
Angiotensin Receptor Blocker,52175,losartan
Angiotensin Receptor Blocker,540781,candesartan cilexetil 4 MG
Angiotensin Receptor Blocker,540788,candesartan cilexetil 8 MG
Angiotensin Receptor Blocker,565165,valsartan 40 MG [Diovan]
Angiotensin Receptor Blocker,565166,valsartan 80 MG [Diovan]
Angiotensin Receptor Blocker,565167,valsartan 160 MG [Diovan]
